"Allied_Nations","Diplomatic_Meetings_Set","Percent_Of_Forces_Mobilized","Hostile_Nations","Active_Threats","Inactive_Threats","Citizen_Fear_Index","Closest_Threat_Distance(km)","Aircraft_Carriers_Responding","Troops_Mobilized(thousands)","DEFCON_Level","ID"
8,1,0.33,2,13,55,0.611600587371507,359.34,1,924000,2,11223
6,1,0,2,6,23,0.182819383259905,373.12,1,1126400,3,3449
12,0,0.57,2,6,19,0.670337738619674,327.54,1,915200,2,3581
9,1,0.05,2,5,11,0.541850220264311,351.92,1,840400,2,12018
8,1,0.04,2,10,39,0.534508076358291,357.22,1,880000,4,8833
9,0,0.38,2,21,57,0.611600587371507,345.56,1,924000,2,6724
8,1,0.05,2,13,35,0.363436123348022,372.06,1,1012000,3,3924
9,1,0,3,4,28,0.611600587371507,359.34,0,888800,2,2515
9,0,0.52,2,18,43,0.452276064610859,361.46,1,1082400,3,8928
10,0,0.46,2,6,15,0.516152716593241,344.5,1,906400,1,6173
11,0,0.52,2,15,38,0.618942731277535,327.54,1,844800,1,981
10,0,0.5,2,19,149,0.530102790014682,307.4,1,818400,2,11881
7,1,0.02,2,17,87,0.542584434654917,378.42,1,862400,3,5834
10,1,0.27,3,22,56,0.699706314243761,337.08,1,871200,2,4432
7,0,0.35,2,11,41,0.435389133627015,356.16,1,827200,2,5624
12,1,0.66,8,30,124,0.611600587371507,305.28,1,818400,2,9226
7,0,0.29,2,26,69,0.504405286343605,375.24,0,836000,2,813
8,1,0.08,2,15,27,0.257709251101309,347.68,1,1038400,3,4962
8,1,0.03,4,5,11,0.545521292217329,357.22,1,888800,1,7161
8,0,0.3,3,18,75,0.494126284875182,352.98,1,827200,3,10237
8,1,0.04,2,17,27,0.417033773861965,345.56,1,880000,3,5406
11,0,0.53,3,10,17,0.508810572687221,333.9,1,844800,2,5588
7,1,0,2,6,12,0.353157121879575,376.3,1,897600,1,3147
8,0,0.42,2,23,67,0.450073421439055,356.16,1,968000,2,10879
9,0,0.3,3,18,95,0.596916299559467,348.74,1,853600,3,4280
8,1,0.22,2,11,41,0.538179148311301,333.9,1,792000,3,7731
8,0,0.4,6,25,102,0.567547723935388,349.8,0,924000,3,5185
7,0,0,1,3,12,0.334067547723935,371,1,1012000,2,3400
6,0,0,2,27,88,0.0829662261380224,365.7,1,1196800,3,6764
9,0,0.44,2,6,10,0.482378854625545,350.86,1,800800,2,3848
8,0,0.38,2,41,68,0.479441997063142,349.8,1,836000,2,3558
5,0,0.11,2,12,24,0.244493392070475,408.1,1,1108800,1,395
9,0,0.21,2,7,34,0.599853157121879,351.92,1,985600,2,6620
7,1,0.54,2,19,110,0.530837004405281,334.96,1,809600,2,12347
9,1,0.31,3,24,56,0.655653450807642,345.56,1,871200,2,6196
8,1,0.08,2,5,15,0.450073421439055,375.24,1,959200,1,8366
8,1,0.14,2,27,53,0.475770925110132,349.8,1,836000,2,6093
10,0,0.46,2,5,10,0.541850220264311,322.24,0,880000,2,11105
11,1,0.22,3,37,152,0.626284875183555,358.28,0,1038400,3,10110
7,1,0.02,2,24,43,0.512481644640231,354.04,1,844800,1,3079
10,1,0.61,2,6,16,0.640969162995595,350.86,1,880000,2,10727
6,1,0.14,2,21,48,0.225403817914819,375.24,1,1047200,3,6086
8,0,0.12,2,10,67,0.516152716593241,336.02,1,862400,3,6854
12,0,0.49,2,5,21,0.709985315712184,330.72,1,950400,3,9194
7,1,0,2,16,27,0.567547723935388,363.58,1,818400,2,8416
8,1,0.06,2,16,63,0.398678414096916,364.64,1,968000,2,12077
5,1,0,2,14,45,0.284875183553592,400.68,1,1100000,3,2156
8,0,0.4,3,8,19,0.389867841409682,359.34,1,1038400,3,11388
12,0,0.52,3,31,68,0.7511013215859,334.96,1,827200,2,6576
6,1,0,2,8,16,0.426578560939781,377.36,1,1012000,1,9285
10,1,0.11,3,18,101,0.714390602055801,337.08,1,809600,1,946
7,0,0.39,2,9,48,0.519089574155644,361.46,1,906400,3,4815
7,1,0.02,2,17,26,0.428046989720995,356.16,1,880000,2,11416
6,0,0,2,15,28,0.272393538913349,383.72,1,1144000,3,1922
8,0,0.37,2,8,20,0.379588839941259,359.34,1,1038400,3,8803
8,1,0.01,3,48,71,0.398678414096916,336.02,0,827200,3,1918
10,1,0.45,2,11,30,0.515418502202634,342.38,1,924000,3,4605
5,1,0,2,15,23,0.284875183553592,378.42,1,1003200,2,9787
8,1,0.22,2,17,96,0.464757709251094,345.56,1,871200,2,5048
5,1,0,1,16,46,0.184287812041103,413.4,1,1100000,4,12227
7,0,0.24,2,19,47,0.404552129221722,355.1,1,888800,3,6472
7,1,0.14,2,21,47,0.535242290748898,350.86,1,809600,2,441
7,0,0.49,2,33,48,0.382525697503662,354.04,1,1073600,4,584
8,0,0.4,2,4,10,0.302496328928043,348.74,1,1064800,4,661
11,1,0.49,5,5,19,0.74375917767988,347.68,1,888800,2,583
12,0,0.49,5,26,49,0.567547723935388,320.12,1,792000,3,3666
11,0,0.39,2,8,19,0.491189427312779,337.08,1,888800,3,93
9,1,0.16,3,25,94,0.714390602055801,368.88,1,827200,2,12099
8,1,0.19,2,36,85,0.361233480176202,339.2,1,862400,2,10109
6,1,0,2,7,17,0.28854625550661,371,1,1012000,3,8405
10,0,0.54,2,7,19,0.471365638766515,342.38,1,1020800,4,8082
8,1,0.2,2,7,28,0.508810572687221,349.8,1,809600,3,8537
7,0,0.47,2,7,24,0.470631424375908,361.46,1,1003200,3,80
7,0,0.3,2,31,68,0.522026431718055,375.24,1,792000,2,1755
6,1,0.11,2,13,26,0.219530102790012,378.42,1,1091200,1,6452
9,0,0.45,2,11,27,0.373715124816445,340.26,1,1108800,4,2545
7,1,0.01,2,9,18,0.374449339207052,356.16,1,862400,3,2684
6,0,0.43,6,18,121,0.397944199706309,349.8,1,774400,2,10355
7,1,0,2,40,38,0.398678414096916,380.54,0,1012000,5,12309
10,1,0.28,2,35,151,0.802496328928039,337.08,1,994400,3,10837
7,1,0.15,2,22,42,0.470631424375908,364.64,1,994400,3,1157
8,0,0.3,2,6,12,0.358296622613799,350.86,1,1038400,4,10755
12,0,0.54,2,5,18,0.670337738619674,332.84,1,906400,2,2039
9,1,0.34,2,32,67,0.475036710719525,322.24,1,862400,3,6973
8,1,0.28,2,23,54,0.582232011747428,361.46,1,818400,1,2480
7,0,0.1,2,12,28,0.435389133627015,361.46,1,915200,2,4003
10,0,0.5,2,28,67,0.665932452276057,359.34,1,853600,3,7479
8,1,0.14,2,3,7,0.344346549192366,366.76,1,950400,3,10327
8,0,0.29,3,18,75,0.538179148311301,339.2,1,871200,3,2397
7,0,0.23,2,5,39,0.248898678414092,352.98,0,1091200,3,3559
13,0,0.54,2,28,66,0.707048458149781,336.02,1,941600,3,3142
6,1,0,2,6,13,0.482378854625545,367.82,1,836000,2,6633
8,0,0.6,2,9,26,0.457415565345074,340.26,1,906400,3,1750
8,1,0.04,2,10,29,0.347283406754769,351.92,1,915200,3,1303
6,0,0.09,2,18,48,0.349486049926565,377.36,1,985600,1,4871
7,1,0.12,2,25,66,0.420704845814975,347.68,1,809600,2,9590
7,1,0.12,2,18,101,0.464757709251094,338.14,1,836000,2,9488
7,1,0.02,2,15,33,0.395007342143898,359.34,1,906400,3,8540
6,1,0,1,26,44,0.135095447870776,372.06,1,1029600,3,8364
8,0,0.17,2,3,15,0.435389133627015,348.74,0,880000,3,11116
7,1,0.22,2,11,105,0.450073421439055,323.3,0,897600,3,7718
6,1,0,2,11,18,0.337738619676945,362.52,1,968000,4,10743
10,0,0.46,2,5,10,0.345814977973555,305.28,2,1012000,3,4708
7,1,0.04,2,20,99,0.450073421439055,347.68,0,862400,2,2843
11,0,0.48,3,21,78,0.611600587371507,336.02,1,809600,2,12101
8,0,0.4,2,6,10,0.388399412628485,355.1,1,985600,3,4727
8,1,0.49,2,8,31,0.523494860499261,360.4,1,915200,1,12032
9,1,0.31,3,24,94,0.611600587371507,345.56,1,814000,3,10460
10,0,0.42,2,22,65,0.596916299559467,349.8,1,800800,2,6908
8,1,0.09,3,5,30,0.621879588839938,361.46,1,1012000,2,1711
6,1,0.31,2,9,72,0.253303964757708,354.04,1,1012000,4,10634
8,1,0.35,2,8,60,0.473568281938328,361.46,1,827200,2,6661
8,1,0,3,48,74,0.482378854625545,333.9,0,827200,2,10414
11,0,0.45,2,20,50,0.533773861967692,328.6,1,1003200,3,150
7,1,0.23,2,11,119,0.450073421439055,347.68,1,836000,3,5864
7,1,0,2,9,18,0.372246696035231,364.64,1,1012000,4,6621
8,0,0.4,2,6,15,0.379588839941259,350.86,1,1038400,4,5360
7,1,0.2,2,14,47,0.420704845814975,358.28,1,836000,1,4489
9,0,0.5,2,19,57,0.501468428781202,318,1,818400,2,8691
10,0,0.49,3,7,19,0.457415565345074,342.38,1,1047200,4,6421
7,1,0.35,2,51,70,0.441262848751829,356.16,1,888800,2,8328
9,1,0.24,2,9,48,0.457415565345074,330.72,0,853600,2,4403
8,1,0.21,2,4,18,0.523494860499261,342.38,1,800800,3,5235
10,0,0.47,2,6,12,0.373715124816445,336.02,0,1012000,3,3425
8,1,0.2,2,34,89,0.458883994126288,343.44,1,871200,2,1797
7,1,0.18,5,52,145,0.535242290748898,339.2,1,809600,2,3087
8,0,0.68,8,28,42,0.476505139500731,356.16,1,1056000,4,4389
7,0,0.25,2,13,26,0.316446402349476,360.4,1,1029600,3,10143
6,1,0.1,2,39,51,0.353891336270182,349.8,0,888800,2,501
7,0,0.12,2,4,25,0.444933920704839,349.8,0,871200,2,3255
8,1,0.21,2,4,15,0.534508076358291,357.22,1,880000,2,1545
13,0,0.49,2,5,16,0.633627019089575,331.78,1,959200,2,610
10,1,0.31,3,21,59,0.582232011747428,349.8,1,871200,2,9638
9,0,0.51,2,16,40,0.574889867841408,355.1,1,897600,2,5112
7,1,0.08,2,10,17,0.450073421439055,364.64,1,976800,4,1309
8,1,0.17,3,21,38,0.538179148311301,358.28,1,897600,3,5687
9,1,0.28,2,7,38,0.567547723935388,330.72,1,836000,2,6814
10,0,0.56,2,17,61,0.444933920704839,322.24,1,1056000,3,9044
7,1,0,3,21,31,0.483113069016152,369.94,1,897600,1,7286
8,1,0.09,6,6,19,0.420704845814975,355.1,1,915200,2,6744
10,0,0.37,2,27,39,0.451541850220268,333.9,1,985600,3,1967
8,1,0.27,2,12,23,0.611600587371507,345.56,1,809600,2,4538
8,1,0.2,2,36,44,0.357562408223192,328.6,0,862400,2,4695
11,1,0.49,3,34,145,0.582232011747428,342.38,1,950400,3,3307
8,0,0.68,2,25,67,0.386930983847279,331.78,1,985600,4,2541
7,1,0,4,51,90,0.485315712187948,347.68,1,880000,2,3583
7,1,0,2,5,13,0.259177679882523,364.64,0,1064800,4,8995
8,1,0,3,11,35,0.567547723935388,360.4,0,871200,2,9758
10,1,0.45,2,6,25,0.424375917767985,332.84,1,836000,2,9928
8,0,0.3,2,6,25,0.413362701908955,350.86,1,968000,3,6494
12,0,0.49,3,54,55,0.7511013215859,342.38,1,950400,3,1059
9,1,0.1,2,10,41,0.508810572687221,354.04,1,880000,3,6870
6,1,0.33,3,16,70,0.253303964757708,378.42,1,1029600,3,3012
8,1,0.22,2,5,28,0.486784140969162,345.56,1,836000,2,9067
7,1,0,2,11,24,0.567547723935388,373.12,1,844800,2,5620
6,1,0,2,9,20,0.359030837004405,362.52,1,968000,3,351
7,1,0.06,2,9,45,0.369309838472828,372.06,0,994400,1,7258
8,1,0.08,2,5,20,0.457415565345074,356.16,1,915200,3,1603
8,1,0.12,2,7,33,0.332599118942729,366.76,1,1100000,3,3145
8,1,0.35,2,16,28,0.552863436123348,364.64,1,792000,2,1709
9,1,0.26,2,7,23,0.494126284875182,333.9,1,827200,2,8312
9,1,0.2,4,12,37,0.572687224669604,351.92,1,880000,3,1610
10,1,0.44,2,21,77,0.508810572687221,310.58,2,818400,2,11706
9,1,0.14,2,4,11,0.345814977973555,337.08,1,862400,2,3703
6,1,0,2,6,13,0.303230543318642,387.96,1,1012000,3,3094
6,1,0.14,2,7,22,0.360499265785603,368.88,1,985600,2,6679
11,0,0.5,3,20,55,0.596916299559467,333.9,1,915200,3,10839
10,0,0.43,2,11,37,0.463289280469889,339.2,1,1047200,3,9887
8,0,0.32,2,7,25,0.494126284875182,358.28,1,985600,3,3000
10,1,0.27,3,15,104,0.574889867841408,345.56,1,862400,2,244
7,1,0.08,2,10,19,0.406020558002936,363.58,1,994400,3,11338
11,1,0.49,5,5,14,0.639500734214381,341.32,1,968000,3,6958
7,0,0.28,3,6,23,0.633627019089575,390.08,1,1064800,3,6168
11,1,0.34,2,26,91,0.670337738619674,336.02,1,800800,2,672
8,1,0.28,2,31,73,0.428046989720995,336.02,1,871200,2,5472
8,0,0.4,2,11,24,0.450073421439055,355.1,1,1003200,3,10802
8,1,0.11,1,15,54,0.498531571218798,349.8,1,809600,3,10444
12,0,0.56,2,12,24,0.534508076358291,336.02,1,915200,3,10731
8,1,0.24,2,5,28,0.479441997063142,345.56,1,836000,3,8797
8,1,0.19,2,7,38,0.497797356828192,338.14,1,792000,2,10563
8,1,0.18,2,17,96,0.479441997063142,345.56,1,836000,3,1509
9,1,0.11,1,4,28,0.593245227606457,333.9,1,880000,3,3185
7,1,0.08,2,42,53,0.361233480176202,330.72,0,880000,3,11550
7,1,0,3,15,21,0.256240822320112,351.92,0,1064800,3,1220
7,0,0.31,2,4,28,0.316446402349476,342.38,1,994400,4,4121
8,0,0.34,3,16,84,0.494126284875182,352.98,1,827200,3,10084
9,0,0.32,6,5,25,0.464757709251094,339.2,1,1038400,3,6780
9,0,0.51,3,9,26,0.473568281938328,342.38,1,1038400,3,1190
8,0,0.31,3,32,55,0.552863436123348,359.34,1,844800,3,3869
9,0,0.49,3,34,72,0.596916299559467,341.32,1,924000,3,104
6,1,0.06,2,6,18,0.399412628487515,354.04,0,853600,2,9076
8,1,0.01,2,17,43,0.523494860499261,356.16,0,844800,2,8100
7,1,0.06,3,12,85,0.518355359765046,347.68,1,792000,2,1201
9,0,0.33,2,52,102,0.611600587371507,349.8,1,871200,4,6936
10,0,0.55,2,22,65,0.530102790014682,345.56,1,800800,2,1943
8,0,0.4,2,6,17,0.342878120411152,349.8,1,1020800,4,9269
8,0,0.08,2,6,16,0.523494860499261,337.08,1,853600,3,7518
7,0,0.3,2,35,79,0.494126284875182,360.4,1,836000,2,7070
9,1,0.19,3,13,62,0.640969162995595,337.08,1,871200,2,1741
8,0,0.2,2,16,38,0.356093979441994,341.32,1,880000,3,10648
9,0,0.49,3,18,122,0.604258443465487,348.74,1,765600,2,10244
7,1,0.06,2,12,54,0.426578560939781,372.06,1,968000,1,1361
7,1,0.07,3,20,49,0.685022026431714,389.02,1,968000,2,9443
8,1,0.18,2,17,91,0.464757709251094,354.04,1,862400,2,4713
6,1,0.08,4,14,29,0.494126284875182,366.76,1,897600,2,2674
9,1,0.25,2,7,30,0.608663729809104,357.22,0,932800,2,9877
8,1,0.14,2,11,23,0.439794419970632,357.22,0,968000,3,6332
9,0,0.32,3,21,125,0.596916299559467,347.68,1,827200,2,10818
8,0,0.32,2,24,102,0.494126284875182,349.8,1,836000,2,3452
10,0,0.58,3,5,13,0.508810572687221,338.14,1,994400,4,2200
6,1,0,2,17,46,0.277533039647572,377.36,1,1100000,3,6674
9,0,0.49,3,21,125,0.611600587371507,354.04,1,924000,3,1241
8,0,0.31,2,4,11,0.369309838472828,349.8,1,1003200,3,2816
8,0,0.25,4,8,35,0.545521292217329,374.18,1,968000,1,5011
10,0,0.47,2,13,67,0.629221732745958,346.62,1,853600,3,342
7,1,0.2,2,12,28,0.464757709251094,361.46,1,888800,2,6060
12,1,0.66,3,10,17,0.692364170337741,330.72,1,950400,3,12434
6,0,0.39,2,8,20,0.276798825256965,372.06,1,1100000,3,11394
6,0,0.09,2,18,44,0.290014684287816,380.54,1,1012000,3,5629
8,1,0.2,1,34,85,0.406020558002936,330.72,0,871200,2,7738
7,1,0.02,3,17,42,0.453010279001466,360.4,1,941600,2,10093
7,1,0.1,2,18,32,0.470631424375908,379.48,1,950400,3,10578
8,1,0.02,2,17,26,0.417033773861965,354.04,1,836000,3,3723
8,1,0.31,2,16,65,0.428046989720995,343.44,1,862400,2,5380
8,1,0.22,2,20,112,0.464757709251094,331.78,1,844800,2,2537
7,1,0,2,16,32,0.458883994126288,364.64,1,924000,2,11195
7,1,0.09,2,7,22,0.414831130690161,346.62,1,871200,3,3626
8,0,0.4,2,4,8,0.200440528634356,339.2,0,1135200,4,9692
7,1,0.09,3,24,57,0.685022026431714,390.08,1,968000,2,6396
7,0,0.21,2,24,54,0.406020558002936,360.4,1,888800,3,5860
12,1,0.53,2,10,17,0.575624082232015,327.54,1,871200,2,1524
9,0,0.37,2,8,20,0.563142437591771,333.9,1,818400,3,187
7,1,0,2,18,29,0.472099853157122,364.64,1,941600,3,1205
10,0,0.47,2,6,24,0.552863436123348,333.9,0,915200,2,6073
6,1,0,2,6,16,0.113803230543315,358.28,0,1196800,3,2446
12,0,0.53,3,19,53,0.699706314243761,322.24,1,844800,2,8056
8,1,0.01,2,7,46,0.238619676945669,354.04,0,1064800,4,1381
8,1,0.22,2,10,79,0.526431718061672,348.74,1,836000,3,1299
10,0,0.46,2,6,9,0.370778267254042,341.32,1,1047200,4,9075
11,0,0.48,2,7,21,0.729074889867841,345.56,1,809600,2,9415
11,0,0.68,5,5,17,0.77312775330396,341.32,1,1038400,3,6032
8,1,0.2,2,36,85,0.269456681350946,338.14,0,1038400,3,4150
6,0,0,1,21,52,0.323788546255496,379.48,1,1029600,3,7599
11,0,0.49,2,6,21,0.633627019089575,327.54,1,836000,1,4655
7,0,0.11,3,14,28,0.483113069016152,367.82,1,968000,2,2428
7,1,0.08,4,27,46,0.472099853157122,334.96,1,827200,2,5154
8,1,0.27,3,17,91,0.552863436123348,333.9,1,800800,2,7709
10,1,0.23,3,37,73,0.75844346549192,361.46,1,1020800,3,11126
8,0,0.12,2,6,14,0.363436123348022,340.26,1,932800,2,5105
9,1,0.18,2,24,119,0.592511013215851,349.8,1,827200,2,10907
8,0,0.42,2,9,26,0.538179148311301,344.5,1,827200,3,1215
7,1,0,2,14,40,0.567547723935388,373.12,1,862400,2,4478
12,1,0.5,2,20,72,0.582232011747428,320.12,1,809600,2,4737
8,0,0.35,5,9,47,0.567547723935388,350.86,1,880000,4,7538
7,1,0.26,2,11,49,0.582232011747428,376.3,1,836000,3,4609
9,1,0.1,3,6,20,0.611600587371507,364.64,1,976800,1,6560
9,0,0.4,4,15,40,0.552863436123348,352.98,1,1161600,4,4805
10,1,0.23,3,37,155,0.595447870778262,344.5,1,924000,3,2262
6,0,0.22,2,23,61,0.310572687224662,366.76,1,985600,3,8001
7,1,0.13,2,15,35,0.516152716593241,364.64,1,792000,2,11472
8,0,0.44,2,6,9,0.420704845814975,355.1,1,968000,3,2511
10,0,0.5,2,10,21,0.589574155653448,343.44,1,941600,4,9098
12,0,0.52,2,10,34,0.674008810572684,328.6,1,915200,2,10529
10,1,0.24,2,6,18,0.596916299559467,354.04,1,840400,2,6663
7,0,0.29,2,19,37,0.376651982378848,355.1,1,888800,3,11945
7,0,0.24,2,27,48,0.417767988252572,364.64,1,915200,2,6640
7,1,0.33,2,35,104,0.409691629955946,354.04,1,871200,2,600
12,0,0.55,2,24,49,0.582232011747428,323.3,1,862400,3,3614
6,1,0,2,9,25,0.479441997063142,366.76,1,959200,4,10565
7,1,0.02,2,4,8,0.285609397944199,355.1,1,985600,2,11732
12,0,0.49,3,19,65,0.73641703377386,345.56,1,950400,2,11893
8,0,0.1,3,5,14,0.626284875183555,362.52,1,976800,1,579
9,1,0.31,2,4,11,0.541850220264311,350.86,1,959200,2,10021
8,1,0.21,2,21,38,0.385462555066082,354.04,1,1038400,3,8629
9,0,0.34,2,13,23,0.400146842878121,351.92,1,976800,4,2340
10,0,0.52,7,3,8,0.839207048458154,339.2,1,1012000,2,709
8,1,0.05,2,17,42,0.457415565345074,359.34,1,862400,2,554
7,0,0.33,2,9,46,0.528634361233485,367.82,1,924000,2,9062
9,0,0.41,8,48,82,1,349.8,1,924000,3,6252
11,0,0.47,2,9,28,0.626284875183555,327.54,1,836000,2,2592
7,0,0.24,2,18,36,0.432452276064612,357.22,0,809600,2,6804
7,0,0.22,2,18,34,0.376651982378848,357.22,1,932800,2,11025
8,1,0,2,8,12,0.430249632892799,358.28,1,880000,1,3238
7,0,0.1,2,30,124,0.383994126284868,328.6,0,844800,2,8264
8,1,0.02,1,9,22,0.411894273127742,354.04,1,924000,3,7840
7,1,0.16,2,11,73,0.494126284875182,338.14,1,836000,3,5449
7,0,0.21,2,57,135,0.472099853157122,339.2,1,897600,2,6968
9,0,0.49,3,21,44,0.596916299559467,364.64,1,932800,2,6650
7,1,0.07,2,15,27,0.372246696035231,349.8,1,959200,2,11967
10,0,0.45,6,6,12,0.510279001468427,333.9,1,1161600,4,8013
7,0,0.26,9,28,128,0.347283406754769,330.72,0,1056000,4,1420
10,0,0.46,2,6,9,0.331130690161515,324.36,1,1047200,4,3664
5,1,0.08,2,24,35,0.128487518355355,375.24,1,1232000,5,3025
6,0,0.16,2,11,23,0.479441997063142,340.26,1,862400,4,7468
8,0,0.37,2,6,10,0.388399412628485,373.12,1,1029600,4,9587
9,1,0.33,3,18,53,0.596916299559467,345.56,1,853600,3,8030
8,0,0.29,2,5,14,0.363436123348022,349.8,1,1038400,3,9323
8,1,0.02,2,9,14,0.464757709251094,346.62,1,809600,2,1290
10,1,0.28,2,31,151,0.574889867841408,327.54,1,748000,2,8238
7,1,0.01,2,14,39,0.544052863436115,391.14,1,862400,2,2057
8,0,0.42,2,9,21,0.313509544787073,329.66,1,1100000,3,9183
9,1,0.23,3,9,62,0.611600587371507,351.92,1,932800,2,2610
6,1,0.02,2,31,111,0.248898678414092,372.06,0,836000,1,5647
7,0,0.29,2,26,51,0.437591776798819,345.56,1,818400,2,993
7,0,0.24,2,18,24,0.259177679882523,358.28,1,1091200,3,1094
12,0,0.51,2,13,28,0.596916299559467,336.02,1,880000,4,6581
13,0,0.66,2,6,15,0.737885462555074,323.3,1,739200,3,7826
9,1,0,3,9,18,0.685022026431714,338.14,1,871200,3,7814
8,1,0.22,2,11,38,0.486784140969162,338.14,1,862400,3,7887
8,1,0.03,2,25,43,0.455947136563869,349.8,1,818400,2,588
7,1,0.07,2,16,26,0.486784140969162,373.12,1,941600,3,7658
8,1,0,2,6,14,0.412628487518349,357.22,0,924000,2,11750
7,0,0.31,2,4,28,0.428046989720995,358.28,1,827200,2,5389
7,0,0.08,2,19,43,0.413362701908955,360.4,0,994400,3,9412
11,0,0.45,3,5,16,0.582232011747428,344.5,1,1073600,4,11788
11,0,0.37,3,31,106,0.514684287812036,334.96,1,827200,2,5910
8,1,0.04,2,6,19,0.494126284875182,352.98,0,844800,2,4607
8,1,0,2,8,12,0.377386196769455,356.16,1,968000,2,3271
8,1,0.06,2,19,44,0.506607929515417,354.04,1,862400,2,11374
7,0,0.46,2,14,33,0.476505139500731,369.94,1,906400,3,8274
7,1,0.12,4,13,18,0.418502202643171,348.74,1,941600,3,3539
8,1,0.28,2,10,50,0.494126284875182,355.1,1,818400,2,3499
12,0,0.58,3,31,68,0.640969162995595,320.12,1,880000,3,5131
8,1,0.08,2,15,27,0.372246696035231,350.86,1,950400,2,5853
6,0,0,2,15,33,0.209251101321581,379.48,1,1100000,2,1093
8,1,0.56,2,18,96,0.494126284875182,346.62,1,836000,3,4393
8,1,0.12,3,33,54,0.398678414096916,347.68,0,880000,2,7640
6,1,0,2,3,10,0.403817914831131,364.64,1,941600,2,9174
7,1,0,2,14,39,0.523494860499261,360.4,1,827200,2,11497
8,1,0.2,8,66,109,0.522026431718055,336.02,1,800800,2,9410
6,0,0.17,2,13,34,0.285609397944199,377.36,1,1100000,3,5804
7,1,0,4,21,41,0.497063142437585,362.52,1,862400,2,1740
8,1,0.18,2,6,20,0.450073421439055,345.56,0,836000,2,1727
9,0,0.52,2,7,15,0.450073421439055,339.2,1,1029600,4,8658
7,0,0.48,2,9,22,0.439060205580025,355.1,1,1003200,3,3969
8,0,0.42,2,6,10,0.366372980910425,349.8,1,1012000,3,6798
8,1,0.26,4,19,68,0.611600587371507,365.7,1,827200,2,8581
7,1,0.04,2,20,43,0.442731277533035,355.1,0,792000,1,2559
9,0,0.36,2,13,47,0.611600587371507,359.34,1,924000,3,8783
9,0,0.45,2,6,9,0.455947136563869,346.62,1,976800,2,5026
8,0,0.48,2,6,10,0.392804698972102,350.86,1,906400,3,3963
10,0,0.55,2,7,21,0.596916299559467,342.38,1,924000,3,1632
7,1,0.18,5,16,112,0.542584434654917,357.22,1,827200,3,10935
5,1,0,1,14,86,0.413362701908955,378.42,1,1012000,3,7106
13,0,0.58,2,12,42,0.684287812041115,323.3,1,818400,3,7630
7,0,0.1,2,12,24,0.396475770925111,349.8,1,862400,3,6678
7,1,0,2,18,29,0.476505139500731,379.48,1,862400,2,3580
7,1,0.06,3,9,19,0.389867841409682,358.28,0,888800,2,2088
7,0,0.27,2,23,48,0.589574155653448,372.06,1,792000,2,2004
8,1,0,3,25,61,0.552863436123348,354.04,1,836000,2,3519
8,0,0.32,3,4,8,0.622613803230545,349.8,0,862400,2,1718
13,0,0.49,4,5,35,0.861233480176214,341.32,1,976800,4,4752
6,0,0.1,2,4,20,0.391336270190888,373.12,1,875600,3,8548
9,0,0.39,2,4,10,0.541850220264311,330.72,0,827200,2,3898
8,1,0.1,3,4,9,0.536710719530095,357.22,0,888800,2,11488
8,0,0.36,2,7,15,0.381057268722465,345.56,1,1029600,4,655
10,0,0.42,3,5,13,0.508810572687221,343.44,1,994400,3,8601
7,1,0.08,2,42,64,0.361233480176202,348.74,1,959200,3,12337
8,1,0.01,2,7,28,0.523494860499261,351.92,0,844800,2,11091
9,0,0.31,3,12,19,0.407488986784141,338.14,1,915200,3,3007
11,1,0.24,2,6,32,0.563142437591771,337.08,1,880000,3,2526
10,1,0.31,2,31,145,0.802496328928039,337.08,0,792000,2,10944
8,0,0.36,2,6,11,0.302496328928043,341.32,0,1100000,4,5155
6,1,0.08,2,16,26,0.257709251101309,365.7,1,1091200,2,3920
10,0,0.46,2,5,11,0.401615271659319,332.84,0,976800,4,3243
7,1,0.06,2,8,19,0.501468428781202,361.46,1,818400,3,6691
11,0,0.68,4,6,22,0.541850220264311,350.86,1,1056000,3,4580
9,1,0.18,3,9,62,0.640969162995595,337.08,1,836000,2,6116
10,0,0.54,2,28,83,0.596916299559467,342.38,1,968000,3,10168
7,0,0.2,2,10,23,0.424375917767985,348.74,0,844800,3,8558
5,1,0,2,15,28,0.413362701908955,358.28,1,853600,3,12120
6,1,0.08,2,14,45,0.290014684287816,365.7,1,1100000,3,7965
7,0,0.24,2,30,47,0.417767988252572,360.4,1,888800,3,1733
7,1,0.09,3,4,11,0.588105726872242,373.12,0,976800,1,557
9,1,0.1,2,12,48,0.450073421439055,338.14,1,985600,2,9975
8,0,0.06,4,10,49,0.538179148311301,356.16,1,844800,3,10843
9,0,0.24,3,14,28,0.383994126284868,337.08,1,818400,2,1067
8,1,0.24,2,16,65,0.461820851688691,331.78,1,836000,2,7448
9,0,0.39,2,21,42,0.473568281938328,364.64,1,959200,3,5308
12,0,0.64,2,6,20,0.729074889867841,330.72,1,809600,2,12341
13,0,0.52,3,10,41,0.802496328928039,321.18,1,915200,2,10543
9,1,0.04,2,5,9,0.340675477239348,346.62,1,959200,2,700
10,1,0.24,2,8,38,0.419236417033762,338.14,1,1038400,3,7632
7,0,0.48,2,21,34,0.460352422907486,367.82,1,924000,2,12221
